state_abbr,state_fips,county_name,city_fips,stpl_fips,stcosub_fips,stcotr_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,data_yr,geo_level,date_export,census_year,version,suggested_citation
DC,11,District of Columbia,1150000,1150000,-999,11001007806,Washington,Frequent mental distress,7,total population,1,-999,-999,15,13.7,16.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007807,Washington,Frequent mental distress,7,total population,1,-999,-999,16.2,15.1,17.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Frequent mental distress,7,total population,1,-999,-999,17.6,15.9,19.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Frequent mental distress,7,total population,1,-999,-999,16.5,15.2,17.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Frequent mental distress,7,total population,1,-999,-999,15,13.4,16.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Frequent mental distress,7,total population,1,-999,-999,11.9,10.7,13.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Frequent mental distress,7,total population,1,-999,-999,10.3,9.3,11.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Frequent mental distress,7,total population,1,-999,-999,10.3,9.3,11.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Frequent mental distress,7,total population,1,-999,-999,9.8,8.9,10.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Frequent mental distress,7,total population,1,-999,-999,10.8,9.8,11.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Frequent mental distress,7,total population,1,-999,-999,10.2,9.2,11.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Frequent mental distress,7,total population,1,-999,-999,10.1,9,11.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Frequent mental distress,7,total population,1,-999,-999,10.9,9.9,11.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Frequent mental distress,7,total population,1,-999,-999,10.2,9.3,11.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Frequent mental distress,7,total population,1,-999,-999,11,9.8,12.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008702,Washington,Frequent mental distress,7,total population,1,-999,-999,12.2,10.9,13.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008802,Washington,Frequent mental distress,7,total population,1,-999,-999,13.2,11.9,14.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008803,Washington,Frequent mental distress,7,total population,1,-999,-999,21.6,19.5,23.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008804,Washington,Frequent mental distress,7,total population,1,-999,-999,16.6,15.1,18.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008903,Washington,Frequent mental distress,7,total population,1,-999,-999,15.2,13.6,16.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008904,Washington,Frequent mental distress,7,total population,1,-999,-999,16.3,14.6,18,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009000,Washington,Frequent mental distress,7,total population,1,-999,-999,11.5,10.4,12.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009102,Washington,Frequent mental distress,7,total population,1,-999,-999,15.3,13.7,16.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009201,Washington,Frequent mental distress,7,total population,1,-999,-999,13.9,12.2,15.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009203,Washington,Frequent mental distress,7,total population,1,-999,-999,13,11.7,14.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009204,Washington,Frequent mental distress,7,total population,1,-999,-999,15.5,14.4,16.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009301,Washington,Frequent mental distress,7,total population,1,-999,-999,11.2,10.5,11.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009302,Washington,Frequent mental distress,7,total population,1,-999,-999,12.8,12,13.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009400,Washington,Frequent mental distress,7,total population,1,-999,-999,10.9,9.9,11.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009501,Washington,Frequent mental distress,7,total population,1,-999,-999,19.8,17.7,21.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009503,Washington,Frequent mental distress,7,total population,1,-999,-999,9.5,8.7,10.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009504,Washington,Frequent mental distress,7,total population,1,-999,-999,11.4,10.5,12.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009505,Washington,Frequent mental distress,7,total population,1,-999,-999,10.7,9.8,11.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009507,Washington,Frequent mental distress,7,total population,1,-999,-999,12.8,11.6,14,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009508,Washington,Frequent mental distress,7,total population,1,-999,-999,12.6,11.5,13.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009509,Washington,Frequent mental distress,7,total population,1,-999,-999,11.2,10.2,12.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009601,Washington,Frequent mental distress,7,total population,1,-999,-999,18.3,16.5,20.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009602,Washington,Frequent mental distress,7,total population,1,-999,-999,19.5,17.9,21.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009603,Washington,Frequent mental distress,7,total population,1,-999,-999,15.4,14.1,16.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009604,Washington,Frequent mental distress,7,total population,1,-999,-999,13.1,11.9,14.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009700,Washington,Frequent mental distress,7,total population,1,-999,-999,19.2,17.7,20.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009801,Washington,Frequent mental distress,7,total population,1,-999,-999,19.9,18.3,21.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009802,Washington,Frequent mental distress,7,total population,1,-999,-999,22.8,21.2,24.4,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009803,Washington,Frequent mental distress,7,total population,1,-999,-999,18.2,17,19.4,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009804,Washington,Frequent mental distress,7,total population,1,-999,-999,18.5,17.1,19.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009807,Washington,Frequent mental distress,7,total population,1,-999,-999,15.4,14.2,16.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009810,Washington,Frequent mental distress,7,total population,1,-999,-999,18.7,17.4,20,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009811,Washington,Frequent mental distress,7,total population,1,-999,-999,21.4,19.7,23.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009901,Washington,Frequent mental distress,7,total population,1,-999,-999,10.8,10.1,11.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009902,Washington,Frequent mental distress,7,total population,1,-999,-999,13.3,12.4,14.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009903,Washington,Frequent mental distress,7,total population,1,-999,-999,14.8,13.4,16.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009904,Washington,Frequent mental distress,7,total population,1,-999,-999,18.5,16.8,20.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009905,Washington,Frequent mental distress,7,total population,1,-999,-999,17.7,16.2,19.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009906,Washington,Frequent mental distress,7,total population,1,-999,-999,17,15.7,18.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009907,Washington,Frequent mental distress,7,total population,1,-999,-999,17.6,16.1,19.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010100,Washington,Frequent mental distress,7,total population,1,-999,-999,10.5,9.7,11.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010200,Washington,Frequent mental distress,7,total population,1,-999,-999,9.5,8.9,10.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010300,Washington,Frequent mental distress,7,total population,1,-999,-999,12.2,11.4,13,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010400,Washington,Frequent mental distress,7,total population,1,-999,-999,18.8,17.4,20.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010500,Washington,Frequent mental distress,7,total population,1,-999,-999,13.2,12.1,14.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010600,Washington,Frequent mental distress,7,total population,1,-999,-999,11.6,10.5,12.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010700,Washington,Frequent mental distress,7,total population,1,-999,-999,13.3,11.9,14.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010800,Washington,Frequent mental distress,7,total population,1,-999,-999,24.7,22.5,26.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001010900,Washington,Frequent mental distress,7,total population,1,-999,-999,20.3,18.4,22.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011000,Washington,Frequent mental distress,7,total population,1,-999,-999,9.3,8.7,9.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001011100,Washington,Frequent mental distress,7,total population,1,-999,-999,12.1,11.1,13.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000100,Washington,Frequent physical distress,8,total population,1,-999,-999,7,6.3,7.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000201,Washington,Frequent physical distress,8,total population,1,-999,-999,6.8,6.1,7.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000202,Washington,Frequent physical distress,8,total population,1,-999,-999,7,6.2,7.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000300,Washington,Frequent physical distress,8,total population,1,-999,-999,6.3,5.7,6.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000400,Washington,Frequent physical distress,8,total population,1,-999,-999,8.3,7.5,9.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000501,Washington,Frequent physical distress,8,total population,1,-999,-999,5.2,4.7,5.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000502,Washington,Frequent physical distress,8,total population,1,-999,-999,6.3,5.8,6.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000600,Washington,Frequent physical distress,8,total population,1,-999,-999,7.6,6.9,8.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000701,Washington,Frequent physical distress,8,total population,1,-999,-999,7.3,6.8,7.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000702,Washington,Frequent physical distress,8,total population,1,-999,-999,7.1,6.3,7.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000801,Washington,Frequent physical distress,8,total population,1,-999,-999,8.3,7.8,8.8,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000802,Washington,Frequent physical distress,8,total population,1,-999,-999,6.4,5.9,6.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000901,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.1,7.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001000902,Washington,Frequent physical distress,8,total population,1,-999,-999,7.5,6.7,8.3,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001001,Washington,Frequent physical distress,8,total population,1,-999,-999,6.5,5.9,7.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001002,Washington,Frequent physical distress,8,total population,1,-999,-999,6.9,6.2,7.6,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001100,Washington,Frequent physical distress,8,total population,1,-999,-999,7.1,6.7,7.5,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001200,Washington,Frequent physical distress,8,total population,1,-999,-999,6.5,6.1,6.9,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001301,Washington,Frequent physical distress,8,total population,1,-999,-999,6.6,6,7.2,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001302,Washington,Frequent physical distress,8,total population,1,-999,-999,6.8,6.2,7.4,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001401,Washington,Frequent physical distress,8,total population,1,-999,-999,7,6.3,7.7,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001001402,Washington,Frequent physical distress,8,total population,1,-999,-999,8.3,7.5,9.1,"2019, 1 Year Modeled Estimate",2019,tract,2022-11-30,2010,16.0,
